2.526411803191455530e+00,9.140924732117786666e-01,2.340139983897804754e+00,5.012057798200382663e+00,7.858945017621294049e+00
2.526411803191455530e+00,9.140924732117786666e-01,7.666081190557546554e-01,4.633977469178009123e+00,8.397139375591404331e+00
2.526411803191455530e+00,2.790550022668950358e+00,1.622616227689599455e+00,6.252088510000089805e+00,5.532219880783976862e+00
2.526411803191455530e+00,2.790550022668950358e+00,2.668301691393185404e+00,6.252088510000089805e+00,5.532219880783976862e+00
2.526411803191455530e+00,2.790550022668950358e+00,1.775972650712490664e+00,6.252088510000089805e+00,5.532219880783976862e+00
2.526411803191455530e+00,1.521201582285747866e+00,1.289395705684160287e+00,5.355282547159680107e+00,7.673612229211567382e+00
2.526411803191455530e+00,1.521201582285747866e+00,7.378608280921417073e-01,5.331169212447054662e+00,7.707804917429555758e+00
2.526411803191455530e+00,1.521201582285747866e+00,3.325102617062834387e+00,5.385700559093677953e+00,7.390314477588060704e+00
1.549687061642432306e+00,1.261292315069140635e+00,2.716364901805141230e+00,3.552924958080510009e+00,8.520104118810257532e+00
1.549687061642432306e+00,1.261292315069140635e+00,1.774864735761465528e+00,2.977644913825682416e+00,9.241128306977010709e+00
1.549687061642432306e+00,1.261292315069140635e+00,2.709615132675581961e+00,3.549911858511388019e+00,8.526043065938523569e+00
1.549687061642432306e+00,1.553863060059018419e+00,1.932919071150624779e+00,3.552038850341421750e+00,8.827612990814600380e+00
1.549687061642432306e+00,1.553863060059018419e+00,1.156645893904609146e+00,3.018051611269586321e+00,9.295220384996333962e+00
1.549687061642432306e+00,1.553863060059018419e+00,1.489103754339434982e+00,3.266000915478366906e+00,9.117308997224681022e+00
1.549687061642432306e+00,1.658101028847132508e+00,2.506491641160635275e+00,3.949986959212684390e+00,8.266610972753856146e+00
1.549687061642432306e+00,1.658101028847132508e+00,1.771406644461058111e+00,3.612223325245436989e+00,8.821445656546778480e+00
1.549687061642432306e+00,1.658101028847132508e+00,3.256164896434113665e+00,4.096411671609848426e+00,7.620663963016536258e+00
1.618486501434937441e+00,1.175605804800196053e+00,2.138298347281618383e+00,3.272984709190179142e+00,8.995257743740733503e+00
1.618486501434937441e+00,1.175605804800196053e+00,1.673815830980265984e+00,2.937652501948598172e+00,9.302573314431972662e+00
1.618486501434937441e+00,1.175605804800196053e+00,1.265591669346904258e+00,2.597014525337379531e+00,9.512093413209866455e+00
1.618486501434937441e+00,1.834200792547637793e+00,1.870008366768669106e+00,4.059632706662889667e+00,8.453868698077927846e+00
1.618486501434937441e+00,1.834200792547637793e+00,1.147440750896028483e+00,3.688415543145517894e+00,8.881436883318391651e+00
1.618486501434937441e+00,1.834200792547637793e+00,8.505190336304254695e-01,3.597206436815448605e+00,8.953108815688763045e+00
1.618486501434937441e+00,3.021823786289002722e+00,2.533091399099594909e+00,5.173766546086370433e+00,6.994891526521473502e+00
1.618486501434937441e+00,3.021823786289002722e+00,1.714789638078325851e+00,5.173766546086370433e+00,6.994891526521473502e+00
1.618486501434937441e+00,3.021823786289002722e+00,1.432002879126163641e+00,5.173766546086370433e+00,6.994891526521473502e+00
1.464412827280157980e+00,3.127304976005103931e+00,3.077622210615234444e+00,4.990270513647335981e+00,7.107213084863142072e+00
1.464412827280157980e+00,3.127304976005103931e+00,2.276252765078789153e+00,4.990270513647335981e+00,7.107213084863142072e+00
1.464412827280157980e+00,3.127304976005103931e+00,3.010102608882269770e+00,4.990270513647335981e+00,7.107213084863142072e+00
1.464412827280157980e+00,3.367173839425424031e+00,2.242637094339349879e+00,5.185917694393491040e+00,6.628002176094256015e+00
1.464412827280157980e+00,3.367173839425424031e+00,2.796964831935735862e+00,5.185917694393491040e+00,6.628002176094256015e+00
1.464412827280157980e+00,3.367173839425424031e+00,2.814986494183549848e+00,5.185917694393491040e+00,6.628002176094256015e+00
1.464412827280157980e+00,1.717993120078717739e+00,9.723938152766511411e-01,2.954567995375855016e+00,9.303767580895582867e+00
1.464412827280157980e+00,1.717993120078717739e+00,2.343770436189898554e+00,3.781738393536457465e+00,8.436448938895994232e+00
1.464412827280157980e+00,1.717993120078717739e+00,1.310900617010773095e+00,3.189111367050936785e+00,9.148842015277818263e+00
3.076999368206653429e+00,2.538051844224146869e+00,2.810737100370523933e+00,6.637275611406146858e+00,4.977368374786474092e+00
3.076999368206653429e+00,2.538051844224146869e+00,2.678232192712932669e+00,6.637275611406146858e+00,4.977368374786474092e+00
3.076999368206653429e+00,2.538051844224146869e+00,1.814450055513556759e+00,6.637275611406146858e+00,4.977368374786474092e+00
3.076999368206653429e+00,2.427139245224423814e+00,3.445469555221272184e+00,6.634335818046083411e+00,5.144100153221636162e+00
3.076999368206653429e+00,2.427139245224423814e+00,2.490151125713303326e+00,6.634335818046083411e+00,5.144100153221636162e+00
3.076999368206653429e+00,2.427139245224423814e+00,2.247839090413051188e+00,6.634335818046083411e+00,5.144100153221636162e+00
3.076999368206653429e+00,3.416120026275097032e+00,1.640358541479222332e+00,6.378974801386217308e+00,3.690792586262459984e+00
3.076999368206653429e+00,3.416120026275097032e+00,9.142794922635523180e-01,6.378974801386217308e+00,3.690792586262459984e+00
3.076999368206653429e+00,3.416120026275097032e+00,1.140914169026850278e+00,6.378974801386217308e+00,3.690792586262459984e+00
2.152503146684846769e+00,2.029429929026433932e+00,2.440326969634755372e+00,5.222764522905485762e+00,7.496731238870137481e+00
2.152503146684846769e+00,2.029429929026433932e+00,3.215018748707060059e+00,5.202636902592364443e+00,7.385314638080989091e+00
2.152503146684846769e+00,2.029429929026433932e+00,3.122386549186513260e+00,5.207012630458231150e+00,7.398193378983144441e+00
2.152503146684846769e+00,1.269338920836124540e+00,2.009077626503243508e+00,4.535153460048944929e+00,8.268633028589565725e+00
2.152503146684846769e+00,1.269338920836124540e+00,1.543769899175558180e+00,4.351951651766789553e+00,8.529851417970640171e+00
2.152503146684846769e+00,1.269338920836124540e+00,6.016272216010670748e-01,4.076536028695012526e+00,8.780839991106796916e+00
2.152503146684846769e+00,1.883521489815568550e+00,3.379374833740206086e+00,5.091380765700454170e+00,7.262190963517757503e+00
2.152503146684846769e+00,1.883521489815568550e+00,3.002776154116695295e+00,5.121661803638123622e+00,7.370081785883566106e+00
2.152503146684846769e+00,1.883521489815568550e+00,1.382411301771671264e+00,5.045397016967547721e+00,7.836592301338079380e+00
1.200895590113112199e+00,5.600886748268144588e-01,6.972277577277848915e-01,6.565876797918723806e-01,9.971204228151277604e+00
1.200895590113112199e+00,5.600886748268144588e-01,8.089063271237758590e-01,6.565876797918723806e-01,9.971204228151277604e+00
1.200895590113112199e+00,5.600886748268144588e-01,2.304058259051855462e+00,1.953834794765583638e+00,9.464825633423492590e+00
1.200895590113112199e+00,8.405983739686605505e-01,2.777700801677062792e+00,2.324786157218210914e+00,9.112259475984307855e+00
1.200895590113112199e+00,8.405983739686605505e-01,2.419109333311026511e+00,2.050520763413315795e+00,9.386357539041968678e+00
1.200895590113112199e+00,8.405983739686605505e-01,2.404512043666018339e+00,2.038473446475729478e+00,9.396580791282335809e+00
1.200895590113112199e+00,1.213425397074245904e+00,2.021771672696255351e+00,2.112724689224223074e+00,9.483691887155595523e+00
1.200895590113112199e+00,1.213425397074245904e+00,2.285775197719535079e+00,2.331210149031431200e+00,9.305484504717808747e+00
1.200895590113112199e+00,1.213425397074245904e+00,1.880539725260997663e+00,1.987832988467066686e+00,9.568367335429124765e+00
1.132713708025501198e+00,3.314325148786470887e+00,3.225484384658262371e+00,4.521775672851221728e+00,7.408582006578132706e+00
1.132713708025501198e+00,3.314325148786470887e+00,2.899657057816135364e+00,4.521775672851221728e+00,7.408582006578132706e+00
1.132713708025501198e+00,3.314325148786470887e+00,1.241006666268355652e+00,4.521775672851221728e+00,7.408582006578132706e+00
1.132713708025501198e+00,1.792995947773422305e+00,3.104984297848341956e+00,3.420601461110830410e+00,8.059827220110831192e+00
1.132713708025501198e+00,1.792995947773422305e+00,3.356736942781618716e+00,3.468670853959747724e+00,7.814492358736162991e+00
1.132713708025501198e+00,1.792995947773422305e+00,1.423846963572883428e+00,2.478152707291908730e+00,9.393516045509933576e+00
1.132713708025501198e+00,7.162551486151383928e-01,8.475357264430656290e-01,4.340619124167309217e-01,9.987428814766063923e+00
1.132713708025501198e+00,7.162551486151383928e-01,1.408828149242657091e+00,8.731439391522147764e-01,9.922370027585689201e+00
1.132713708025501198e+00,7.162551486151383928e-01,1.694871444349525413e+00,1.170158289291245879e+00,9.830916536358801139e+00
1.907062536658618468e+00,1.186993463547111327e+00,1.578924084689576013e+00,3.655379665959026081e+00,8.972410742939503692e+00
1.907062536658618468e+00,1.186993463547111327e+00,1.683254822619355107e+00,3.721019845745633159e+00,8.910924184763368672e+00
1.907062536658618468e+00,1.186993463547111327e+00,9.526275057828335058e-01,3.245572124704399375e+00,9.254990854881365081e+00
1.907062536658618468e+00,1.863773843251665063e+00,1.774984072131821300e+00,4.645872229142922194e+00,8.076727031249989253e+00
1.907062536658618468e+00,1.863773843251665063e+00,1.132754473529477224e+00,4.440956344253033095e+00,8.376196890792089178e+00
1.907062536658618468e+00,1.863773843251665063e+00,1.272388399929131442e+00,4.492527404168728644e+00,8.316165451294978084e+00
1.907062536658618468e+00,8.547598198673435066e-01,2.765612179626427913e+00,4.002193079813790355e+00,8.319267899626165530e+00
1.907062536658618468e+00,8.547598198673435066e-01,1.509877262315298729e+00,3.295378056008250844e+00,9.195864982335702820e+00
1.907062536658618468e+00,8.547598198673435066e-01,2.922204661797377589e+00,4.053663335340314866e+00,8.186746176734079228e+00
3.430302523290022165e+00,1.017119129814584522e+00,5.831571738993927001e-01,6.552838781941336954e+00,6.148235688813162625e+00
3.430302523290022165e+00,1.017119129814584522e+00,2.570574549456245528e+00,6.552838781941336954e+00,6.148235688813162625e+00
3.430302523290022165e+00,1.017119129814584522e+00,3.073588615709422101e+00,6.552838781941336954e+00,6.148235688813162625e+00
3.430302523290022165e+00,3.105608177370166700e+00,3.124236111220266565e+00,6.651909112790074019e+00,4.053937415847780557e+00
3.430302523290022165e+00,3.105608177370166700e+00,1.352322864719153195e+00,6.651909112790074019e+00,4.053937415847780557e+00
3.430302523290022165e+00,3.105608177370166700e+00,3.426801814773620336e+00,6.651909112790074019e+00,4.053937415847780557e+00
3.430302523290022165e+00,2.448998594689112185e+00,1.314231980826483071e+00,6.830140737741784207e+00,4.710384888243777546e+00
3.430302523290022165e+00,2.448998594689112185e+00,2.810713072196524998e+00,6.830140737741784207e+00,4.710384888243777546e+00
3.430302523290022165e+00,2.448998594689112185e+00,8.972834665132192189e-01,6.830140737741784207e+00,4.710384888243777546e+00
2.375447471918465503e+00,1.247842389205970903e+00,2.094275331646178628e+00,4.944863945806055483e+00,7.942768626392153308e+00
2.375447471918465503e+00,1.247842389205970903e+00,2.805746882739806658e+00,5.027895093802253079e+00,7.587857428626610279e+00
2.375447471918465503e+00,1.247842389205970903e+00,2.893347336577947626e+00,5.030393792358948346e+00,7.542870159794503593e+00
2.375447471918465503e+00,3.019530190933963354e+00,3.162744393225975337e+00,6.163637786672446772e+00,5.399398380455861179e+00
2.375447471918465503e+00,3.019530190933963354e+00,3.089892417956565662e+00,6.163637786672446772e+00,5.399398380455861179e+00
2.375447471918465503e+00,3.019530190933963354e+00,2.289008830495137037e+00,6.163637786672446772e+00,5.399398380455861179e+00
2.375447471918465503e+00,1.331759017435320214e+00,1.946470682116123729e+00,4.996254458725632119e+00,7.929344650113930193e+00
2.375447471918465503e+00,1.331759017435320214e+00,2.008439283507025497e+00,5.007503826157027049e+00,7.902692210188000388e+00
2.375447471918465503e+00,1.331759017435320214e+00,1.597422697158108917e+00,4.919773239072424253e+00,8.073056776164875714e+00
1.563968067123040928e+00,3.314944135060170716e+00,3.399708649761923773e+00,5.308629470998250888e+00,6.523311424905269718e+00
1.563968067123040928e+00,3.314944135060170716e+00,2.845731656878107252e+00,5.308629470998250888e+00,6.523311424905269718e+00
1.563968067123040928e+00,3.314944135060170716e+00,1.468413657469078926e+00,5.308629470998250888e+00,6.523311424905269718e+00
1.563968067123040928e+00,1.068825569664233477e+00,3.014318069955076673e+00,3.462222619041089633e+00,8.438635373076170509e+00
1.563968067123040928e+00,1.068825569664233477e+00,1.646902634947362998e+00,2.567517852362187547e+00,9.470968203720399714e+00
1.563968067123040928e+00,1.068825569664233477e+00,2.274991492975404483e+00,3.054988167627987750e+00,9.064195592943221413e+00
1.563968067123040928e+00,2.051092561317189755e+00,2.729421155356364981e+00,4.384298578258192691e+00,7.682540409406785287e+00
1.563968067123040928e+00,2.051092561317189755e+00,1.811818289285058281e+00,4.184200547265912284e+00,8.303612383388399465e+00
1.563968067123040928e+00,2.051092561317189755e+00,3.490731404378467406e+00,4.354692063229887999e+00,7.140848181033118358e+00
1.089269374983689698e+00,1.960262683221610125e+00,3.318955753822073973e+00,3.529304702684019635e+00,7.722959144946254462e+00
1.089269374983689698e+00,1.960262683221610125e+00,2.254332566473828958e+00,3.196327142347410000e+00,8.684780136221441182e+00
1.089269374983689698e+00,1.960262683221610125e+00,2.550906619226849692e+00,3.333608413792188419e+00,8.433991368939242506e+00
1.089269374983689698e+00,2.288226730621494731e+00,2.503504917901079097e+00,3.682471838706591782e+00,8.106976244920572228e+00
1.089269374983689698e+00,2.288226730621494731e+00,1.024249307088325844e+00,2.940982561512330395e+00,9.110298211359696197e+00
1.089269374983689698e+00,2.288226730621494731e+00,1.427268351954512848e+00,3.205279700178359725e+00,8.887886163451657495e+00
1.089269374983689698e+00,2.172135632345579381e+00,9.482062898190305456e-01,2.711540417051780061e+00,9.259980996531808728e+00
1.089269374983689698e+00,2.172135632345579381e+00,1.497775865382692695e+00,3.065428321425979430e+00,8.985899345548013173e+00
1.089269374983689698e+00,2.172135632345579381e+00,2.004563420737548896e+00,3.356416547124853267e+00,8.635223461885527030e+00
7.417759616317470828e-01,8.180365182019843084e-01,3.391761136598518078e+00,2.160555926497642165e+00,8.757775054799513015e+00
7.417759616317470828e-01,8.180365182019843084e-01,2.687016406529087131e+00,1.678506484211579775e+00,9.352732032016417563e+00
7.417759616317470828e-01,8.180365182019843084e-01,2.496075811640531050e+00,1.518505294716503418e+00,9.485986321684503508e+00
7.417759616317470828e-01,3.063509217456046319e+00,3.194102854551396309e+00,4.089192666905366202e+00,7.223696992442669718e+00
7.417759616317470828e-01,3.063509217456046319e+00,3.346372271980470714e+00,4.068782650085847941e+00,7.162140223237048353e+00
7.417759616317470828e-01,3.063509217456046319e+00,2.451668997728184252e+00,4.128439170985782170e+00,7.536124346326209533e+00
7.417759616317470828e-01,6.274163377668346975e-01,1.214771545693227761e+00,2.339366609156627586e-01,9.989030662462724308e+00
7.417759616317470828e-01,6.274163377668346975e-01,3.141226517061534107e+00,2.010437690547543621e+00,8.985981255745125296e+00
7.417759616317470828e-01,6.274163377668346975e-01,1.427640551689425052e+00,4.637812529499585890e-01,9.956604760520537667e+00
5.179497181125636285e-01,3.133977203196868899e+00,2.324870634291587912e+00,4.170440509216828850e+00,7.549974355809049520e+00
5.179497181125636285e-01,3.133977203196868899e+00,2.941657119112515595e+00,4.154557509246563640e+00,7.332704056926981018e+00
5.179497181125636285e-01,3.133977203196868899e+00,8.294280464034393674e-01,4.011454637826106229e+00,7.984666093328267600e+00
5.179497181125636285e-01,2.287402342439151415e+00,7.731573275011184299e-01,2.663277949900095365e+00,9.231660496965220730e+00
5.179497181125636285e-01,2.287402342439151415e+00,2.721406094703000544e+00,3.551802866305958872e+00,8.021963810682393614e+00
5.179497181125636285e-01,2.287402342439151415e+00,8.029476603182512662e-01,2.663277949900095365e+00,9.231660496965220730e+00
5.179497181125636285e-01,1.127436505761573171e+00,3.376758819761719099e+00,2.355355768244110859e+00,8.648529689679367749e+00
5.179497181125636285e-01,1.127436505761573171e+00,3.089196676301857458e+00,2.194202151195071337e+00,8.916844191935977548e+00
5.179497181125636285e-01,1.127436505761573171e+00,1.123430078224508355e+00,4.118392041566805717e-01,9.981191083194403291e+00
9.069265624324790442e-01,1.839999819344516840e+00,1.277355817888553347e+00,2.047470994162364999e+00,9.551582306105709463e+00
9.069265624324790442e-01,1.839999819344516840e+00,7.225382548453442855e-01,1.791839379775260088e+00,9.667902273729239937e+00
9.069265624324790442e-01,1.839999819344516840e+00,2.089437033443867886e+00,2.691727741151627828e+00,9.046694500970227537e+00
9.069265624324790442e-01,6.588443098276551835e-01,6.464497638355815035e-01,0.000000000000000000e+00,1.000000000000000000e+01
9.069265624324790442e-01,6.588443098276551835e-01,5.530267616809767528e-01,0.000000000000000000e+00,1.000000000000000000e+01
9.069265624324790442e-01,6.588443098276551835e-01,2.861599849671976781e+00,1.814636778091515135e+00,9.219620121886704212e+00
9.069265624324790442e-01,1.879012020438229236e+00,2.100627686519209281e+00,2.760652919491037416e+00,8.996689733168743430e+00
9.069265624324790442e-01,1.879012020438229236e+00,1.968299330354018384e+00,2.671364014214387517e+00,9.095289171124512961e+00
9.069265624324790442e-01,1.879012020438229236e+00,1.439882323233423023e+00,2.262800201260885657e+00,9.433013247683636138e+00
3.379554258141670431e+00,7.019929364445798292e-01,9.743533410399970451e-01,6.461478241572157444e+00,6.307794497302813497e+00
3.379554258141670431e+00,7.019929364445798292e-01,3.444099877073357518e+00,6.461478241572157444e+00,6.307794497302813497e+00
3.379554258141670431e+00,7.019929364445798292e-01,2.455977273731481780e+00,6.461478241572157444e+00,6.307794497302813497e+00
3.379554258141670431e+00,1.508273254954778153e+00,3.140583149868003243e+00,6.694791902571919806e+00,5.787621978690746793e+00
3.379554258141670431e+00,1.508273254954778153e+00,2.401821336602800727e+00,6.694791902571919806e+00,5.787621978690746793e+00
3.379554258141670431e+00,1.508273254954778153e+00,1.064926261891173009e+00,6.694791902571919806e+00,5.787621978690746793e+00
3.379554258141670431e+00,1.090092821500558973e+00,2.406203224837345278e+00,6.511160479750838448e+00,6.219568670526451015e+00
3.379554258141670431e+00,1.090092821500558973e+00,3.123215055163928611e+00,6.511160479750838448e+00,6.219568670526451015e+00
3.379554258141670431e+00,1.090092821500558973e+00,1.353758400578449095e+00,6.511160479750838448e+00,6.219568670526451015e+00
3.408496261760017632e+00,2.146645136803716714e+00,2.635427144348067241e+00,6.834618577547206364e+00,5.048296914371352528e+00
3.408496261760017632e+00,2.146645136803716714e+00,3.027861355713020064e+00,6.834618577547206364e+00,5.048296914371352528e+00
3.408496261760017632e+00,2.146645136803716714e+00,3.243704801604891497e+00,6.834618577547206364e+00,5.048296914371352528e+00
3.408496261760017632e+00,1.226266755446561607e+00,1.376256396684086614e+00,6.619452116494457528e+00,6.008833340898235065e+00
3.408496261760017632e+00,1.226266755446561607e+00,1.964886287571772083e+00,6.619452116494457528e+00,6.008833340898235065e+00
3.408496261760017632e+00,1.226266755446561607e+00,3.094022692649389672e+00,6.619452116494457528e+00,6.008833340898235065e+00
3.408496261760017632e+00,2.705374394207419986e+00,1.223929037484773996e+00,6.773321460323654009e+00,4.451331354071941249e+00
3.408496261760017632e+00,2.705374394207419986e+00,2.202545784806638096e+00,6.773321460323654009e+00,4.451331354071941249e+00
3.408496261760017632e+00,2.705374394207419986e+00,2.565933535871580240e+00,6.773321460323654009e+00,4.451331354071941249e+00
6.268846821000731984e-01,7.008603883965278669e-01,2.765718672108691045e+00,1.741127831292865746e+00,9.294010556016157665e+00
6.268846821000731984e-01,7.008603883965278669e-01,2.277152763950779146e+00,1.322163226413877402e+00,9.621764455051231124e+00
6.268846821000731984e-01,7.008603883965278669e-01,1.846229775775322990e+00,9.022608243816847562e-01,9.831507110172749364e+00
6.268846821000731984e-01,3.082138718861274107e+00,1.499655138393143128e+00,4.049769133288473988e+00,7.901639027992037434e+00
6.268846821000731984e-01,3.082138718861274107e+00,2.097390287467358228e+00,4.124802760146725866e+00,7.670482294057627826e+00
6.268846821000731984e-01,3.082138718861274107e+00,3.439951857382419931e+00,4.065866367957765348e+00,7.134089331538609358e+00
6.268846821000731984e-01,1.786950855103874858e+00,1.962844839236265404e+00,2.515295837805783918e+00,9.194098582170571632e+00
6.268846821000731984e-01,1.786950855103874858e+00,2.825474766060338538e+00,3.024485522045335717e+00,8.479508714408831693e+00
6.268846821000731984e-01,1.786950855103874858e+00,2.311715444689661503e+00,2.753432744091042217e+00,8.928636840417945919e+00
3.019592859753315039e+00,1.345554150312668895e+00,2.323656984513029489e+00,6.096293851189164670e+00,6.832071919140518368e+00
3.019592859753315039e+00,1.345554150312668895e+00,3.259500162165957615e+00,6.096293851189164670e+00,6.832071919140518368e+00
3.019592859753315039e+00,1.345554150312668895e+00,8.252170113953082309e-01,6.096293851189164670e+00,6.832071919140518368e+00
3.019592859753315039e+00,1.045727790802819968e+00,1.692252083325428647e+00,5.831109902988106164e+00,7.216203132778433726e+00
3.019592859753315039e+00,1.045727790802819968e+00,6.824409411750490539e-01,5.831109902988106164e+00,7.216203132778433726e+00
3.019592859753315039e+00,1.045727790802819968e+00,6.139028445074097284e-01,5.831109902988106164e+00,7.216203132778433726e+00
3.019592859753315039e+00,6.764888317487064429e-01,2.810929012478568634e+00,5.786336796790459758e+00,7.271614661108827704e+00
3.019592859753315039e+00,6.764888317487064429e-01,3.441849155473739597e+00,5.786336796790459758e+00,7.271614661108827704e+00
