1,3,3,1,3,3,640.0,487.5
1,3,3,2,1,1,732.5,455.0
1,3,3,2,1,2,730.0,457.5
1,3,3,2,1,3,725.0,470.0
1,3,3,2,2,1,730.0,465.0
1,3,3,2,2,2,730.0,465.0
1,3,3,2,2,3,680.0,480.0
1,3,3,2,3,1,720.0,470.0
1,3,3,2,3,2,717.5,475.0
1,3,3,2,3,3,707.5,480.0
1,3,3,3,1,1,730.0,462.5
1,3,3,3,1,2,727.5,467.5
1,3,3,3,1,3,720.0,475.0
1,3,3,3,2,1,725.0,470.0
1,3,3,3,2,2,727.5,465.0
1,3,3,3,2,3,672.5,485.0
1,3,3,3,3,1,675.0,485.0
1,3,3,3,3,2,710.0,475.0
1,3,3,3,3,3,697.5,480.0
2,1,1,1,1,1,627.5,532.5
2,1,1,1,1,2,625.0,540.0
2,1,1,1,1,3,620.0,540.0
2,1,1,1,2,1,625.0,542.5
2,1,1,1,2,2,622.5,542.5
2,1,1,1,2,3,610.0,537.5
2,1,1,1,3,1,625.0,540.0
2,1,1,1,3,2,607.5,537.5
2,1,1,1,3,3,587.5,525.0
2,1,1,2,1,1,627.5,540.0
2,1,1,2,1,2,627.5,540.0
2,1,1,2,1,3,627.5,537.5
2,1,1,2,2,1,630.0,540.0
2,1,1,2,2,2,627.5,540.0
2,1,1,2,2,3,617.5,535.0
2,1,1,2,3,1,625.0,537.5
2,1,1,2,3,2,622.5,537.5
2,1,1,2,3,3,590.0,527.5
2,1,1,3,1,1,632.5,537.5
2,1,1,3,1,2,630.0,540.0
2,1,1,3,1,3,622.5,537.5
2,1,1,3,2,1,627.5,540.0
2,1,1,3,2,2,630.0,537.5
2,1,1,3,2,3,615.0,535.0
2,1,1,3,3,1,622.5,535.0
2,1,1,3,3,2,612.5,535.0
2,1,1,3,3,3,602.5,530.0
2,1,2,1,1,1,662.5,527.5
2,1,2,1,1,2,625.0,520.0
2,1,2,1,1,3,655.0,530.0
2,1,2,1,2,1,660.0,530.0
2,1,2,1,2,2,655.0,532.5
2,1,2,1,2,3,615.0,522.5
2,1,2,1,3,1,657.5,527.5
2,1,2,1,3,2,640.0,527.5
2,1,2,1,3,3,605.0,515.0
2,1,2,2,1,1,657.5,527.5
2,1,2,2,1,2,662.5,522.5
2,1,2,2,1,3,655.0,530.0
2,1,2,2,2,1,657.5,530.0
2,1,2,2,2,2,657.5,530.0
2,1,2,2,2,3,642.5,525.0
2,1,2,2,3,1,652.5,527.5
2,1,2,2,3,2,652.5,525.0
2,1,2,2,3,3,640.0,522.5
2,1,2,3,1,1,660.0,527.5
2,1,2,3,1,2,657.5,530.0
2,1,2,3,1,3,652.5,527.5
2,1,2,3,2,1,660.0,525.0
2,1,2,3,2,2,657.5,527.5
2,1,2,3,2,3,642.5,525.0
2,1,2,3,3,1,652.5,525.0
2,1,2,3,3,2,645.0,520.0
2,1,2,3,3,3,627.5,520.0
2,1,3,1,1,1,682.5,512.5
2,1,3,1,1,2,682.5,515.0
2,1,3,1,1,3,677.5,517.5
2,1,3,1,2,1,682.5,515.0
2,1,3,1,2,2,677.5,517.5
2,1,3,1,2,3,657.5,517.5
2,1,3,1,3,1,680.0,512.5
2,1,3,1,3,2,660.0,515.0
2,1,3,1,3,3,622.5,507.5
2,1,3,2,1,1,687.5,507.5
2,1,3,2,1,2,682.5,512.5
2,1,3,2,1,3,675.0,517.5
2,1,3,2,2,1,682.5,515.0
2,1,3,2,2,2,677.5,517.5
2,1,3,2,2,3,660.0,515.0
2,1,3,2,3,1,672.5,515.0
2,1,3,2,3,2,642.5,512.5
2,1,3,2,3,3,655.0,515.0
2,1,3,3,1,1,682.5,512.5
2,1,3,3,1,2,682.5,512.5
2,1,3,3,1,3,670.0,515.0
2,1,3,3,2,1,677.5,515.0
2,1,3,3,2,2,677.5,515.0
2,1,3,3,2,3,655.0,515.0
2,1,3,3,3,1,667.5,515.0
2,1,3,3,3,2,660.0,515.0
2,1,3,3,3,3,640.0,512.5
2,2,1,1,1,1,660.0,525.0
2,2,1,1,1,2,657.5,530.0
2,2,1,1,1,3,655.0,530.0
2,2,1,1,2,1,657.5,530.0
2,2,1,1,2,2,657.5,530.0
2,2,1,1,2,3,642.5,527.5
2,2,1,1,3,1,657.5,527.5
2,2,1,1,3,2,642.5,527.5
2,2,1,1,3,3,615.0,520.0
2,2,1,2,1,1,660.0,525.0
2,2,1,2,1,2,660.0,530.0
2,2,1,2,1,3,657.5,527.5
2,2,1,2,2,1,660.0,530.0
2,2,1,2,2,2,662.5,527.5
2,2,1,2,2,3,650.0,525.0
2,2,1,2,3,1,657.5,527.5
2,2,1,2,3,2,655.0,527.5
2,2,1,2,3,3,645.0,525.0
2,2,1,3,1,1,625.0,515.0
2,2,1,3,1,2,660.0,530.0
2,2,1,3,1,3,655.0,527.5
2,2,1,3,2,1,657.5,527.5
2,2,1,3,2,2,660.0,527.5
2,2,1,3,2,3,642.5,527.5
2,2,1,3,3,1,652.5,527.5
2,2,1,3,3,2,647.5,525.0
2,2,1,3,3,3,637.5,520.0
2,2,2,1,1,1,695.0,507.5
2,2,2,1,1,2,692.5,510.0
2,2,2,1,1,3,682.5,515.0
2,2,2,1,2,1,692.5,510.0
2,2,2,1,2,2,655.0,515.0
2,2,2,1,2,3,667.5,515.0
2,2,2,1,3,1,685.0,512.5
2,2,2,1,3,2,667.5,512.5
2,2,2,1,3,3,600.0,490.0
2,2,2,2,1,1,695.0,505.0
2,2,2,2,1,2,692.5,510.0
2,2,2,2,1,3,685.0,512.5
2,2,2,2,2,1,695.0,510.0
2,2,2,2,2,2,687.5,512.5
2,2,2,2,2,3,672.5,510.0
2,2,2,2,3,1,682.5,510.0
2,2,2,2,3,2,685.0,507.5
2,2,2,2,3,3,667.5,507.5
2,2,2,3,1,1,692.5,507.5
2,2,2,3,1,2,690.0,512.5
2,2,2,3,1,3,680.0,512.5
2,2,2,3,2,1,687.5,512.5
2,2,2,3,2,2,687.5,507.5
2,2,2,3,2,3,665.0,512.5
2,2,2,3,3,1,677.5,510.0
2,2,2,3,3,2,670.0,507.5
2,2,2,3,3,3,645.0,510.0
2,2,3,1,1,1,770.0,430.0
2,2,3,1,1,2,775.0,417.5
2,2,3,1,1,3,772.5,420.0
2,2,3,1,2,1,762.5,435.0
2,2,3,1,2,2,775.0,407.5
2,2,3,1,2,3,770.0,417.5
2,2,3,1,3,1,775.0,412.5
2,2,3,1,3,2,742.5,437.5
2,2,3,1,3,3,757.5,430.0
2,2,3,2,1,1,775.0,407.5
2,2,3,2,1,2,777.5,410.0
2,2,3,2,1,3,777.5,410.0
2,2,3,2,2,1,777.5,412.5
2,2,3,2,2,2,777.5,405.0
2,2,3,2,2,3,770.0,417.5
2,2,3,2,3,1,740.0,435.0
2,2,3,2,3,2,772.5,415.0
2,2,3,2,3,3,772.5,412.5
2,2,3,3,1,1,775.0,410.0
2,2,3,3,1,2,777.5,412.5
2,2,3,3,1,3,775.0,415.0
2,2,3,3,2,1,777.5,412.5
2,2,3,3,2,2,775.0,417.5
2,2,3,3,2,3,767.5,417.5
2,2,3,3,3,1,770.0,415.0
2,2,3,3,3,2,772.5,410.0
2,2,3,3,3,3,760.0,425.0
2,3,1,1,1,1,687.5,507.5
2,3,1,1,1,2,682.5,517.5
2,3,1,1,1,3,677.5,520.0
2,3,1,1,2,1,680.0,520.0
2,3,1,1,2,2,680.0,520.0
2,3,1,1,2,3,667.5,520.0
2,3,1,1,3,1,680.0,517.5
2,3,1,1,3,2,640.0,520.0
2,3,1,1,3,3,612.5,505.0
2,3,1,2,1,1,685.0,512.5
2,3,1,2,1,2,682.5,517.5
2,3,1,2,1,3,682.5,517.5
2,3,1,2,2,1,685.0,517.5
2,3,1,2,2,2,682.5,517.5
2,3,1,2,2,3,672.5,517.5
2,3,1,2,3,1,677.5,517.5
2,3,1,2,3,2,677.5,517.5
2,3,1,2,3,3,640.0,512.5
2,3,1,3,1,1,685.0,512.5
2,3,1,3,1,2,682.5,517.5
2,3,1,3,1,3,682.5,510.0
2,3,1,3,2,1,685.0,515.0
2,3,1,3,2,2,682.5,517.5
2,3,1,3,2,3,672.5,512.5
2,3,1,3,3,1,677.5,515.0
2,3,1,3,3,2,670.0,517.5
2,3,1,3,3,3,665.0,512.5
2,3,2,1,1,1,770.0,430.0
2,3,2,1,1,2,767.5,437.5
2,3,2,1,1,3,737.5,450.0
2,3,2,1,2,1,772.5,422.5
2,3,2,1,2,2,772.5,425.0
2,3,2,1,2,3,735.0,450.0
2,3,2,1,3,1,737.5,445.0
2,3,2,1,3,2,762.5,435.0
2,3,2,1,3,3,722.5,447.5
2,3,2,2,1,1,772.5,422.5
2,3,2,2,1,2,762.5,435.0
2,3,2,2,1,3,772.5,422.5
2,3,2,2,2,1,740.0,440.0
2,3,2,2,2,2,772.5,425.0
2,3,2,2,2,3,765.0,427.5
2,3,2,2,3,1,772.5,420.0
2,3,2,2,3,2,772.5,420.0
2,3,2,2,3,3,767.5,425.0
2,3,2,3,1,1,772.5,412.5
2,3,2,3,1,2,745.0,437.5
2,3,2,3,1,3,772.5,420.0
2,3,2,3,2,1,772.5,425.0
2,3,2,3,2,2,775.0,417.5
2,3,2,3,2,3,765.0,430.0
2,3,2,3,3,1,725.0,427.5
2,3,2,3,3,2,767.5,422.5
2,3,2,3,3,3,760.0,427.5
2,3,3,1,1,1,772.5,407.5
2,3,3,1,1,2,772.5,410.0
2,3,3,1,1,3,770.0,412.5
2,3,3,1,2,1,772.5,412.5
2,3,3,1,2,2,740.0,442.5
2,3,3,1,2,3,770.0,410.0
2,3,3,1,3,1,772.5,405.0
2,3,3,1,3,2,757.5,427.5
2,3,3,1,3,3,760.0,420.0
2,3,3,2,1,1,775.0,392.5
2,3,3,2,1,2,775.0,407.5
2,3,3,2,1,3,772.5,405.0
2,3,3,2,2,1,772.5,407.5
2,3,3,2,2,2,772.5,410.0
2,3,3,2,2,3,735.0,425.0
2,3,3,2,3,1,745.0,427.5
2,3,3,2,3,2,772.5,400.0
2,3,3,2,3,3,772.5,395.0
2,3,3,3,1,1,772.5,402.5
2,3,3,3,1,2,772.5,410.0
2,3,3,3,1,3,772.5,405.0
2,3,3,3,2,1,745.0,430.0
2,3,3,3,2,2,772.5,407.5
2,3,3,3,2,3,767.5,405.0
2,3,3,3,3,1,772.5,400.0
2,3,3,3,3,2,770.0,402.5
2,3,3,3,3,3,742.5,425.0
3,1,1,1,1,1,640.0,525.0
3,1,1,1,1,2,635.0,537.5
3,1,1,1,1,3,632.5,537.5
3,1,1,1,2,1,637.5,537.5
3,1,1,1,2,2,635.0,537.5
3,1,1,1,2,3,620.0,535.0
3,1,1,1,3,1,635.0,537.5
3,1,1,1,3,2,620.0,535.0
3,1,1,1,3,3,567.5,505.0
3,1,1,2,1,1,640.0,535.0
3,1,1,2,1,2,640.0,535.0
3,1,1,2,1,3,635.0,537.5
3,1,1,2,2,1,640.0,537.5
3,1,1,2,2,2,637.5,537.5
3,1,1,2,2,3,625.0,532.5
3,1,1,2,3,1,635.0,535.0
3,1,1,2,3,2,632.5,532.5
3,1,1,2,3,3,622.5,530.0
3,1,1,3,1,1,640.0,537.5
3,1,1,3,1,2,640.0,537.5
3,1,1,3,1,3,630.0,537.5
3,1,1,3,2,1,637.5,537.5
3,1,1,3,2,2,637.5,537.5
3,1,1,3,2,3,625.0,532.5
3,1,1,3,3,1,635.0,530.0
3,1,1,3,3,2,625.0,532.5
3,1,1,3,3,3,610.0,527.5
3,1,2,1,1,1,665.0,527.5
3,1,2,1,1,2,665.0,527.5
3,1,2,1,1,3,662.5,527.5
3,1,2,1,2,1,665.0,527.5
3,1,2,1,2,2,662.5,527.5
3,1,2,1,2,3,650.0,525.0
3,1,2,1,3,1,660.0,527.5
3,1,2,1,3,2,645.0,527.5
3,1,2,1,3,3,617.5,517.5
3,1,2,2,1,1,665.0,525.0
3,1,2,2,1,2,665.0,527.5
3,1,2,2,1,3,662.5,527.5
3,1,2,2,2,1,665.0,527.5
3,1,2,2,2,2,665.0,527.5
3,1,2,2,2,3,650.0,525.0
3,1,2,2,3,1,660.0,525.0
3,1,2,2,3,2,660.0,525.0
3,1,2,2,3,3,647.5,522.5
3,1,2,3,1,1,665.0,525.0
3,1,2,3,1,2,665.0,527.5
3,1,2,3,1,3,657.5,527.5
3,1,2,3,2,1,662.5,527.5
3,1,2,3,2,2,665.0,525.0
3,1,2,3,2,3,652.5,522.5
3,1,2,3,3,1,655.0,525.0
3,1,2,3,3,2,647.5,525.0
3,1,2,3,3,3,637.5,517.5
3,1,3,1,1,1,705.0,502.5
3,1,3,1,1,2,705.0,505.0
3,1,3,1,1,3,697.5,507.5
3,1,3,1,2,1,705.0,502.5
3,1,3,1,2,2,700.0,505.0
3,1,3,1,2,3,685.0,507.5
3,1,3,1,3,1,702.5,502.5
3,1,3,1,3,2,685.0,505.0
3,1,3,1,3,3,642.5,502.5
3,1,3,2,1,1,712.5,492.5
3,1,3,2,1,2,707.5,500.0
3,1,3,2,1,3,700.0,505.0
3,1,3,2,2,1,705.0,502.5
3,1,3,2,2,2,702.5,502.5
3,1,3,2,2,3,687.5,502.5
3,1,3,2,3,1,700.0,500.0
3,1,3,2,3,2,670.0,500.0
3,1,3,2,3,3,690.0,500.0
3,1,3,3,1,1,707.5,500.0
3,1,3,3,1,2,705.0,500.0
3,1,3,3,1,3,697.5,502.5
3,1,3,3,2,1,705.0,500.0
3,1,3,3,2,2,705.0,500.0
3,1,3,3,2,3,685.0,502.5
3,1,3,3,3,1,692.5,502.5
3,1,3,3,3,2,692.5,497.5
3,1,3,3,3,3,675.0,497.5
3,2,1,1,1,1,692.5,507.5
3,2,1,1,1,2,652.5,510.0
3,2,1,1,1,3,680.0,517.5
3,2,1,1,2,1,685.0,517.5
3,2,1,1,2,2,680.0,520.0
3,2,1,1,2,3,640.0,517.5
3,2,1,1,3,1,682.5,517.5
3,2,1,1,3,2,665.0,517.5
3,2,1,1,3,3,607.5,502.5
3,2,1,2,1,1,687.5,515.0
3,2,1,2,1,2,685.0,517.5
3,2,1,2,1,3,682.5,517.5
3,2,1,2,2,1,685.0,517.5
3,2,1,2,2,2,687.5,515.0
3,2,1,2,2,3,670.0,515.0
3,2,1,2,3,1,682.5,512.5
3,2,1,2,3,2,680.0,512.5
3,2,1,2,3,3,665.0,515.0
3,2,1,3,1,1,690.0,515.0
3,2,1,3,1,2,685.0,517.5
3,2,1,3,1,3,675.0,517.5
3,2,1,3,2,1,687.5,512.5
3,2,1,3,2,2,685.0,515.0
3,2,1,3,2,3,667.5,512.5
3,2,1,3,3,1,677.5,512.5
3,2,1,3,3,2,672.5,510.0
3,2,1,3,3,3,652.5,507.5
3,2,2,1,1,1,695.0,507.5
3,2,2,1,1,2,692.5,512.5
3,2,2,1,1,3,687.5,512.5
3,2,2,1,2,1,692.5,510.0
3,2,2,1,2,2,690.0,512.5
3,2,2,1,2,3,677.5,512.5
3,2,2,1,3,1,695.0,505.0
3,2,2,1,3,2,675.0,512.5
3,2,2,1,3,3,610.0,495.0
3,2,2,2,1,1,695.0,507.5
3,2,2,2,1,2,690.0,512.5
3,2,2,2,1,3,687.5,512.5
3,2,2,2,2,1,695.0,510.0
3,2,2,2,2,2,695.0,507.5
3,2,2,2,2,3,677.5,510.0
3,2,2,2,3,1,690.0,507.5
3,2,2,2,3,2,687.5,507.5
3,2,2,2,3,3,677.5,507.5
3,2,2,3,1,1,697.5,505.0
3,2,2,3,1,2,697.5,505.0
3,2,2,3,1,3,660.0,510.0
3,2,2,3,2,1,695.0,505.0
3,2,2,3,2,2,690.0,510.0
3,2,2,3,2,3,650.0,510.0
3,2,2,3,3,1,685.0,507.5
3,2,2,3,3,2,682.5,507.5
3,2,2,3,3,3,660.0,507.5
3,2,3,1,1,1,792.5,352.5
3,2,3,1,1,2,792.5,350.0
3,2,3,1,1,3,790.0,347.5
3,2,3,1,2,1,790.0,347.5
3,2,3,1,2,2,792.5,350.0
3,2,3,1,2,3,787.5,347.5
3,2,3,1,3,1,787.5,345.0
3,2,3,1,3,2,787.5,347.5
3,2,3,1,3,3,785.0,345.0
3,2,3,2,1,1,790.0,345.0
3,2,3,2,1,2,790.0,350.0
3,2,3,2,1,3,787.5,347.5
3,2,3,2,2,1,790.0,347.5
3,2,3,2,2,2,790.0,345.0
3,2,3,2,2,3,787.5,352.5
3,2,3,2,3,1,787.5,352.5
3,2,3,2,3,2,787.5,347.5
3,2,3,2,3,3,787.5,347.5
3,2,3,3,1,1,790.0,345.0
3,2,3,3,1,2,790.0,347.5
3,2,3,3,1,3,787.5,350.0
3,2,3,3,2,1,787.5,345.0
3,2,3,3,2,2,790.0,347.5
3,2,3,3,2,3,785.0,352.5
3,2,3,3,3,1,785.0,350.0
3,2,3,3,3,2,782.5,350.0
3,2,3,3,3,3,782.5,352.5
3,3,1,1,1,1,757.5,442.5
3,3,1,1,1,2,742.5,467.5
3,3,1,1,1,3,742.5,467.5
3,3,1,1,2,1,707.5,477.5
3,3,1,1,2,2,742.5,470.0
3,3,1,1,2,3,737.5,470.0
3,3,1,1,3,1,745.0,465.0
3,3,1,1,3,2,735.0,472.5
3,3,1,1,3,3,717.5,472.5
3,3,1,2,1,1,752.5,452.5
3,3,1,2,1,2,747.5,465.0
3,3,1,2,1,3,745.0,465.0
3,3,1,2,2,1,707.5,477.5
3,3,1,2,2,2,750.0,462.5
3,3,1,2,2,3,742.5,462.5
3,3,1,2,3,1,750.0,455.0
3,3,1,2,3,2,745.0,462.5
3,3,1,2,3,3,737.5,467.5
3,3,1,3,1,1,712.5,470.0
3,3,1,3,1,2,747.5,465.0
3,3,1,3,1,3,742.5,467.5
3,3,1,3,2,1,747.5,465.0
3,3,1,3,2,2,747.5,465.0
3,3,1,3,2,3,742.5,462.5
3,3,1,3,3,1,742.5,465.0
3,3,1,3,3,2,745.0,460.0
3,3,1,3,3,3,727.5,470.0
3,3,2,1,1,1,730.0,475.0
3,3,2,1,1,2,727.5,482.5
3,3,2,1,1,3,725.0,480.0
3,3,2,1,2,1,730.0,477.5
3,3,2,1,2,2,725.0,482.5
3,3,2,1,2,3,710.0,490.0
3,3,2,1,3,1,695.0,482.5
3,3,2,1,3,2,710.0,487.5
3,3,2,1,3,3,680.0,487.5
3,3,2,2,1,1,735.0,470.0
3,3,2,2,1,2,695.0,485.0
3,3,2,2,1,3,732.5,472.5
3,3,2,2,2,1,730.0,477.5
3,3,2,2,2,2,727.5,480.0
3,3,2,2,2,3,722.5,477.5
3,3,2,2,3,1,727.5,477.5
3,3,2,2,3,2,687.5,465.0
3,3,2,2,3,3,720.0,477.5
3,3,2,3,1,1,730.0,477.5
3,3,2,3,1,2,697.5,482.5
3,3,2,3,1,3,727.5,477.5
3,3,2,3,2,1,697.5,480.0
3,3,2,3,2,2,732.5,475.0
3,3,2,3,2,3,715.0,482.5
